entity_id,committee_code,committee_desc,committee_role_desc,unit_desc
10864,CVAL,*Alameda Campaign Volunteers,Member,Univ Development/Alumni Relations - UDAR
10864,CVEB,*East Bay Regional Committee-Defunct,Committee Member,Univ Development/Alumni Relations - UDAR
10864,JRLS,Rosston Library Society,Member,Library
10864,MO2,Library Board,Board Member,Library
10864,MO2,Library Board,Honorary Member,Library
10864,MO2,Library Board,President,Library
10864,MO9,Bancroft Centennial Campaign Leadership,Member,Library
10864,R1967,Class of 1967 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
10864,UT1,UCBF Elected Trustees - Term 1,Advisory Trustee,UC Berkeley Foundation
10864,UT1,UCBF Elected Trustees - Term 1,Appointed Trustee-Library,UC Berkeley Foundation
10864,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
10864,UT4,UCBF Elected Trustees - Term 4,Trustee,UC Berkeley Foundation
10864,UTEM,UCBF Emeritus Trustees,Member,UC Berkeley Foundation
10864,UTP,UCBF Programs Committee,Committee Member,UC Berkeley Foundation
10864,UTPB,*UCBF Advisory Boards Working Group,Committee Member,UC Berkeley Foundation
10864,UTPS,*UCBF Stewardship Strategy Working Group,Committee Member,UC Berkeley Foundation
10866,NULL,NULL,NULL,NULL
10886,NULL,NULL,NULL,NULL
10890,NULL,NULL,NULL,NULL
10893,NULL,NULL,NULL,NULL
10901,NULL,NULL,NULL,NULL
10911,NULL,NULL,NULL,NULL
10912,AU31,Haas HAN East Bay Chapter Board,President,Business
10927,NULL,NULL,NULL,NULL
10946,NULL,NULL,NULL,NULL
10960,NULL,NULL,NULL,NULL
10965,NULL,NULL,NULL,NULL
10972,NULL,NULL,NULL,NULL
10974,NULL,NULL,NULL,NULL
10975,NULL,NULL,NULL,NULL
10979,NULL,NULL,NULL,NULL
11013,R1966,Class of 1966 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
11015,AU1,*Haas Cal Business Alumni Board,Member,Business
11015,AU1,*Haas Cal Business Alumni Board,President,Business
11015,AU60,Haas Past Board Chairs & Presidents,Member,Business
11015,BB1,*Bear Backer Council-Defunct,Board Member,Intercollegiate Athletics
11015,BX1,Incentive Awards Program Selection Commi,Committee Member,Student Affairs
11015,MU5,*Haas Development Council,Member,Business
11015,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
11015,UTXO,UCBF Ex Officio Trustees,Member,UC Berkeley Foundation
11015,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11015,UUH3,*Haas Campaign Exec Committee,Member,Business
11016,OC4,Prytanean Board of Directors,Board Member,Cal Alumni Association
11016,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
11016,UTP,UCBF Programs Committee,Committee Member,UC Berkeley Foundation
11017,BS1,LHS Advisory Council,Member,Lawrence Hall of Science
11018,NULL,NULL,NULL,NULL
11019,NULL,NULL,NULL,NULL
11024,R1966,Class of 1966 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
11031,NULL,NULL,NULL,NULL
11033,R1961,Class of 1961 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
11046,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11050,NULL,NULL,NULL,NULL
11057,NULL,NULL,NULL,NULL
11062,NULL,NULL,NULL,NULL
11068,BA1,CAA Board of Directors,Director,Cal Alumni Association
11068,R1955,Class of 1955 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
11068,UUG2,*KTP San Joaquin Cty Committee,Member,Univ Development/Alumni Relations - UDAR
11089,NULL,NULL,NULL,NULL
11095,NULL,NULL,NULL,NULL
11096,R1963,Class of 1963 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
11102,NULL,NULL,NULL,NULL
11103,NULL,NULL,NULL,NULL
11108,R1964,Class of 1964 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
11133,MM1,*BAM Council-Defunct,Committee Member,Berkeley Art Museum
11146,NULL,NULL,NULL,NULL
11176,PLC,*Parents Leadership Circle,Member,Parent Philanthropy & Engagement - UDAR
11176,RC12,CAA Chinese Chpter Alumni Directors,Member,Cal Alumni Association
11189,NULL,NULL,NULL,NULL
11192,NULL,NULL,NULL,NULL
11206,ALI1,Library Campaign Leadership Committee,Committee Member,Library
11206,MO2,Library Board,Board Member,Library
11206,MO2,Library Board,Honorary Member,Library
11206,UT1,UCBF Elected Trustees - Term 1,Appointed Trustee-Library,UC Berkeley Foundation
11206,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11206,UUG4,*KTP Kern County Committee,Member,Univ Development/Alumni Relations - UDAR
11208,NULL,NULL,NULL,NULL
11218,NULL,NULL,NULL,NULL
11257,NULL,NULL,NULL,NULL
11277,CVSF,*San Fran/Marin Campaign Volunteers-Defu,Committee Member,Univ Development/Alumni Relations - UDAR
11277,CVSF,*San Fran/Marin Campaign Volunteers-Defu,Member,Univ Development/Alumni Relations - UDAR
11291,NULL,NULL,NULL,NULL
11305,NULL,NULL,NULL,NULL
11307,NULL,NULL,NULL,NULL
11310,NULL,NULL,NULL,NULL
11321,NULL,NULL,NULL,NULL
11323,NULL,NULL,NULL,NULL
11329,NULL,NULL,NULL,NULL
11330,NULL,NULL,NULL,NULL
11332,NULL,NULL,NULL,NULL
11334,NULL,NULL,NULL,NULL
11340,BCH2,Chemistry Alumni Steering Team,Member,Chemistry
11340,BCH3,Chemistry Alumni Era Committee,Committee Member,Chemistry
11340,BCH4,Chemistry Free Radicals Era Campaign Cmt,Member,Chemistry
11340,UUH7,*Chemistry Campaign Volunteers,Member,Chemistry
11347,NULL,NULL,NULL,NULL
11353,NULL,NULL,NULL,NULL
11354,NULL,NULL,NULL,NULL
11366,NULL,NULL,NULL,NULL
11372,NULL,NULL,NULL,NULL
11379,NULL,NULL,NULL,NULL
11387,NULL,NULL,NULL,NULL
11397,NULL,NULL,NULL,NULL
11399,NULL,NULL,NULL,NULL
11400,NULL,NULL,NULL,NULL
11401,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11406,AU65,*Haas Ctr/Responsible Business Adv Brd,Board Member,Business
11406,BU1,Haas School of Business Board,Board Member,Business
11408,NULL,NULL,NULL,NULL
11412,NULL,NULL,NULL,NULL
11415,NULL,NULL,NULL,NULL
11419,NULL,NULL,NULL,NULL
11420,NULL,NULL,NULL,NULL
11421,NULL,NULL,NULL,NULL
11422,NULL,NULL,NULL,NULL
11423,AE4,Bioengineering Industrial Advisory Board,Board Member,Engineering
11423,AE5,Engineering Major Gifts Board,Board Member,Engineering
11423,AE5,Engineering Major Gifts Board,Chair,Engineering
11423,NE1,Berkeley Engineering Fund Board,Board Member,Engineering
11423,UT1,UCBF Elected Trustees - Term 1,Advisory Trustee,UC Berkeley Foundation
11423,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
11423,UTE,UCBF Executive Committee,Committee Member,UC Berkeley Foundation
11423,UTF,UCBF Finance & Administration Committee,Committee Member,UC Berkeley Foundation
11423,UTI,*UCBF Investment Committee,Committee Member,UC Berkeley Foundation
11423,UTI,*UCBF Investment Committee,Vice Chair,UC Berkeley Foundation
11423,UTIT,UCBF Trusts and Annuities Subcommittee,Chair,UC Berkeley Foundation
11423,UTIT,UCBF Trusts and Annuities Subcommittee,Committee Member,UC Berkeley Foundation
11423,UTIV,*UCBF Venture Capital Subcommittee,Committee Member,UC Berkeley Foundation
11425,AT1,Athletics Track & Field Steering Committ,Committee Member,Intercollegiate Athletics
11425,MB1,Big C Board of Directors,Vice President,Intercollegiate Athletics
11426,AE2,CEE Advisory Council,Board Member,Engineering
11426,AE2,CEE Advisory Council,Emeritus Member,Engineering
11427,NULL,NULL,NULL,NULL
11431,NULL,NULL,NULL,NULL
11440,BL3,*L & S Steering Comm-USE CVLS INSTEAD!,Member,Letters & Science
11440,CVLS,*L&S Steering Committee,Member,Letters & Science
11442,NULL,NULL,NULL,NULL
11444,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11447,NULL,NULL,NULL,NULL
11449,NULL,NULL,NULL,NULL
11454,NULL,NULL,NULL,NULL
11457,NULL,NULL,NULL,NULL
11473,NULL,NULL,NULL,NULL
11481,NULL,NULL,NULL,NULL
11485,NULL,NULL,NULL,NULL
11501,NULL,NULL,NULL,NULL
11512,NULL,NULL,NULL,NULL
11529,NULL,NULL,NULL,NULL
11534,NULL,NULL,NULL,NULL
11535,NULL,NULL,NULL,NULL
11540,NULL,NULL,NULL,NULL
11543,BA1,CAA Board of Directors,Director,Cal Alumni Association
11543,MA7,CAA Young Alumni Council,Member,Cal Alumni Association
11543,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11554,NULL,NULL,NULL,NULL
11557,NULL,NULL,NULL,NULL
11560,BP1,GSPP Advisory Board,Board Member,Public Policy
11562,NULL,NULL,NULL,NULL
11563,BCH1,Chemistry Advisory Board,Member,Chemistry
11563,BCH6,Chemistry Volunteer Fundraiser Committee,Member,Chemistry
11563,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11563,UUH7,*Chemistry Campaign Volunteers,Member,Chemistry
11565,NULL,NULL,NULL,NULL
11566,NULL,NULL,NULL,NULL
11567,NULL,NULL,NULL,NULL
11570,BB1,*Bear Backer Council-Defunct,Board Member,Intercollegiate Athletics
11570,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11577,BL1,*L&S Executive Board,Board Member,Letters & Science
11577,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11579,NULL,NULL,NULL,NULL
11581,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11594,NULL,NULL,NULL,NULL
11609,NULL,NULL,NULL,NULL
11615,NULL,NULL,NULL,NULL
11619,NULL,NULL,NULL,NULL
11623,NULL,NULL,NULL,NULL
11627,NULL,NULL,NULL,NULL
11628,AU19,*Haas Lester Ctr External Advisory Board,Member,Business
11628,BA1,CAA Board of Directors,Director,Cal Alumni Association
11628,BA1,CAA Board of Directors,President,Cal Alumni Association
11628,BA1,CAA Board of Directors,President-Elect,Cal Alumni Association
11628,BA1,CAA Board of Directors,Treasurer,Cal Alumni Association
11628,BA1,CAA Board of Directors,Vice President,Cal Alumni Association
11628,BA1,CAA Board of Directors,Vice President at Large,Cal Alumni Association
11628,BU1,Haas School of Business Board,Board Member,Business
11628,CAPC,CAA President's Council,Member,Cal Alumni Association
11628,MH1,Public Health Policy Advisory Council,Member,Public Health
11628,MU5,*Haas Development Council,Member,Business
11628,R1960,Class of 1960 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
11628,UT1,UCBF Elected Trustees - Term 1,Advisory Trustee,UC Berkeley Foundation
11628,UT1,UCBF Elected Trustees - Term 1,Appointed Trustee-CAA,UC Berkeley Foundation
11628,UT1,UCBF Elected Trustees - Term 1,App Trustee-CAA Past Pres,UC Berkeley Foundation
11628,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
11628,UT1,UCBF Elected Trustees - Term 1,Vice Chair at Large,UC Berkeley Foundation
11628,UTXO,UCBF Ex Officio Trustees,Member,UC Berkeley Foundation
11628,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11628,UUF1,*KTP Campaign Exec Committee,Member,Univ Development/Alumni Relations - UDAR
11628,UUF4,*KTP At-Large Committee,Member,Univ Development/Alumni Relations - UDAR
11628,UUF8,*KTP N Cal Campaign Committee,Member,Univ Development/Alumni Relations - UDAR
11628,UUH3,*Haas Campaign Exec Committee,Member,Business
11629,NULL,NULL,NULL,NULL
11632,NULL,NULL,NULL,NULL
11638,NULL,NULL,NULL,NULL
11642,R1951,Class of 1951 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
11642,UUJ6,*KTP Volunteer Committee for Optometry,Member,Optometry
11659,BC2,Cal Perf Board of Trustees,Board Member,Cal Performances
11659,BC2,Cal Perf Board of Trustees,Vice Chair,Cal Performances
11659,R1970,Class of 1970 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
11659,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11701,NULL,NULL,NULL,NULL
11707,CVFR,*Fresno Regional Committee-Defunct,Committee Member,Univ Development/Alumni Relations - UDAR
11707,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
11707,MW1,Berkeley Law Alumni Assn Director Board,Member,Law
11707,UUG5,*KTP Fresno County Committee,Member,Univ Development/Alumni Relations - UDAR
11728,BN1,CNR Advisory Board,Board Member,Natural Resources
11728,BN1,CNR Advisory Board,Ex Officio,Natural Resources
11733,NULL,NULL,NULL,NULL
11738,NULL,NULL,NULL,NULL
11744,NULL,NULL,NULL,NULL
11751,NULL,NULL,NULL,NULL
11754,BM1,BAMPFA Board of Trustees,Member,Berkeley Art Museum
11754,BM1,BAMPFA Board of Trustees,Vice President,Berkeley Art Museum
11754,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
11754,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11761,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
11761,MW1,Berkeley Law Alumni Assn Director Board,President,Law
11761,R1958,Class of 1958 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
11763,NULL,NULL,NULL,NULL
11766,NAM1,*Chancellor's Committee-UCB Art Musuem &,Member,Berkeley Art Museum
11770,NULL,NULL,NULL,NULL
11774,NULL,NULL,NULL,NULL
11775,UUF8,*KTP N Cal Campaign Committee,Member,Univ Development/Alumni Relations - UDAR
11777,NULL,NULL,NULL,NULL
11785,NULL,NULL,NULL,NULL
11787,NULL,NULL,NULL,NULL
11790,NULL,NULL,NULL,NULL
11799,NULL,NULL,NULL,NULL
11801,NULL,NULL,NULL,NULL
11805,NULL,NULL,NULL,NULL
11807,NULL,NULL,NULL,NULL
11812,NULL,NULL,NULL,NULL
11816,NULL,NULL,NULL,NULL
11817,NULL,NULL,NULL,NULL
11832,NULL,NULL,NULL,NULL
11835,NULL,NULL,NULL,NULL
11840,NULL,NULL,NULL,NULL
11841,NULL,NULL,NULL,NULL
11843,NULL,NULL,NULL,NULL
11845,NULL,NULL,NULL,NULL
11847,NULL,NULL,NULL,NULL
11848,NULL,NULL,NULL,NULL
11851,NULL,NULL,NULL,NULL
11862,NULL,NULL,NULL,NULL
11864,MB1,Big C Board of Directors,Board Member,Intercollegiate Athletics
11864,R1964,Class of 1964 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
11880,AE12,Mechanical Engr External Advisory Board,Committee Member,Engineering
11886,NULL,NULL,NULL,NULL
11891,NULL,NULL,NULL,NULL
11897,PLC,*Parents Leadership Circle,Member,Parent Philanthropy & Engagement - UDAR
11899,NULL,NULL,NULL,NULL
11901,NULL,NULL,NULL,NULL
11914,BM1,BAMPFA Board of Trustees,Member,Berkeley Art Museum
11914,MM1,*BAM Council-Defunct,Committee Member,Berkeley Art Museum
11914,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11918,BW1,*Boalt Hall Board Trustee-Defunct,Board Member,Law
11925,NULL,NULL,NULL,NULL
11933,UUH8,*Law Campaign Committee,Member,Law
11957,NULL,NULL,NULL,NULL
11979,AW1,Boalt Hall Campaign For Campaign Leaders,Member,Law
11979,CVBH,*Boalt Hall Campaign Committee-Defunct,Committee Member,Law
11979,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
11979,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
11979,UT3,UCBF Elected Trustees - Term 3,Trustee,UC Berkeley Foundation
11979,UTE,UCBF Executive Committee,Committee Member,UC Berkeley Foundation
11979,UTF,UCBF Finance & Administration Committee,Committee Member,UC Berkeley Foundation
11979,UTG,UCBF Governance Committee,Chair,UC Berkeley Foundation
11979,UTGN,UCBF Nominating Committee,Committee Member,UC Berkeley Foundation
11979,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
11979,UUH8,*Law Campaign Committee,Committee Member,Law
11981,NULL,NULL,NULL,NULL
11982,NULL,NULL,NULL,NULL
11985,NULL,NULL,NULL,NULL
11992,NULL,NULL,NULL,NULL
11994,NULL,NULL,NULL,NULL
11996,NULL,NULL,NULL,NULL
11999,NULL,NULL,NULL,NULL
12006,NULL,NULL,NULL,NULL
12017,NULL,NULL,NULL,NULL
12022,NULL,NULL,NULL,NULL
12024,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
12024,MW1,Berkeley Law Alumni Assn Director Board,Director,Law
12024,MW1,Berkeley Law Alumni Assn Director Board,Member,Law
12032,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
12032,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
12032,UUH8,*Law Campaign Committee,Member,Law
12037,NULL,NULL,NULL,NULL
12040,NULL,NULL,NULL,NULL
12045,NULL,NULL,NULL,NULL
12057,NULL,NULL,NULL,NULL
12061,NULL,NULL,NULL,NULL
12065,NULL,NULL,NULL,NULL
12071,NULL,NULL,NULL,NULL
12074,CVSF,*San Fran/Marin Campaign Volunteers-Defu,Member,Univ Development/Alumni Relations - UDAR
12074,MY1,Young Musicians Program Council,Member,Equity & Inclusion
12081,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
12081,UUH8,*Law Campaign Committee,Member,Law
12086,NULL,NULL,NULL,NULL
12088,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
12088,UUH8,*Law Campaign Committee,Member,Law
12089,NULL,NULL,NULL,NULL
12090,NULL,NULL,NULL,NULL
12099,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
12099,MW1,Berkeley Law Alumni Assn Director Board,Member,Law
12111,NULL,NULL,NULL,NULL
12112,R1970,Class of 1970 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
12122,NULL,NULL,NULL,NULL
12126,NULL,NULL,NULL,NULL
12132,NULL,NULL,NULL,NULL
12134,NULL,NULL,NULL,NULL
12139,NE2,Engineering Annual Fund Volunteers Commi,Volunteer,Engineering
12139,R1970,Class of 1970 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
12140,NULL,NULL,NULL,NULL
12146,MA7,CAA Young Alumni Council,Member,Cal Alumni Association
12148,NULL,NULL,NULL,NULL
12160,NULL,NULL,NULL,NULL
12170,NULL,NULL,NULL,NULL
12172,NULL,NULL,NULL,NULL
12177,NULL,NULL,NULL,NULL
12188,NULL,NULL,NULL,NULL
12190,NULL,NULL,NULL,NULL
12202,NULL,NULL,NULL,NULL
12204,NULL,NULL,NULL,NULL
12209,UUH8,*Law Campaign Committee,Member,Law
12210,NULL,NULL,NULL,NULL
12215,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
12215,R1968,Class of 1968 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
12216,NULL,NULL,NULL,NULL
12222,NULL,NULL,NULL,NULL
12223,NULL,NULL,NULL,NULL
12227,NULL,NULL,NULL,NULL
12229,CVST,*Santa Clara County Campaign Committee-D,Member,Univ Development/Alumni Relations - UDAR
12233,NULL,NULL,NULL,NULL
12244,NULL,NULL,NULL,NULL
12247,BA1,CAA Board of Directors,Director,Cal Alumni Association
12247,R1958,Class of 1958 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
12247,UTXO,UCBF Ex Officio Trustees,Member,UC Berkeley Foundation
12250,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
12262,NULL,NULL,NULL,NULL
12264,AA4,CAA Development Committee,Committee Member,Cal Alumni Association
12264,AA6,CAA Achievement Award Operation Committe,Committee Member,Cal Alumni Association
12264,BA1,CAA Board of Directors,Director,Cal Alumni Association
12264,BA1,CAA Board of Directors,President,Cal Alumni Association
12264,BA1,CAA Board of Directors,Vice President,Cal Alumni Association
12264,BB1,*Bear Backer Council-Defunct,Board Member,Intercollegiate Athletics
12264,BR1,UC Board of Regents,Board Member,UC Berkeley Foundation
12264,CAPC,CAA President's Council,Member,Cal Alumni Association
12264,MB5,*WIA Bear Boosters Board-Defunct,Board Member,Intercollegiate Athletics
12264,R1971,Class of 1971 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
12264,UT1,UCBF Elected Trustees - Term 1,Appointed Trustee-CAA,UC Berkeley Foundation
12264,UT1,UCBF Elected Trustees - Term 1,App Trustee-CAA Past Pres,UC Berkeley Foundation
12264,UUG2,*KTP San Joaquin Cty Committee,Member,Univ Development/Alumni Relations - UDAR
12268,NULL,NULL,NULL,NULL
12274,NULL,NULL,NULL,NULL
12277,BA1,CAA Board of Directors,Director,Cal Alumni Association
12289,NULL,NULL,NULL,NULL
12291,CVLA,*Greater LA Committee-Defunct,Board Member,Univ Development/Alumni Relations - UDAR
12291,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
12306,NULL,NULL,NULL,NULL
12310,NULL,NULL,NULL,NULL
12314,NULL,NULL,NULL,NULL
12322,NULL,NULL,NULL,NULL
12323,BA1,CAA Board of Directors,Director,Cal Alumni Association
12323,CVSD,*San Diego Committee-Defunct,Member,Univ Development/Alumni Relations - UDAR
12323,MA7,CAA Young Alumni Council,Member,Cal Alumni Association
12337,NULL,NULL,NULL,NULL
12344,R1971,Class of 1971 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
12350,NULL,NULL,NULL,NULL
12369,NULL,NULL,NULL,NULL
12374,NULL,NULL,NULL,NULL
12377,NULL,NULL,NULL,NULL
12380,NULL,NULL,NULL,NULL
12383,NULL,NULL,NULL,NULL
12396,UUJ6,*KTP Volunteer Committee for Optometry,Member,Optometry
12402,NULL,NULL,NULL,NULL
12404,NULL,NULL,NULL,NULL
12406,NE2,Engineering Annual Fund Volunteers Commi,Volunteer,Engineering
12409,BV1,CED Alumni Assoc Directors,Board Member,Environmental Design
12409,BV1,CED Alumni Assoc Directors,President,Environmental Design
12409,CED1,*CED Fund Volunteer-Defunct,Committee Member,Environmental Design
12410,NULL,NULL,NULL,NULL
12413,NULL,NULL,NULL,NULL
12414,NULL,NULL,NULL,NULL
12428,CLEER,CLEE Research Advisory Board,Member,Law
12432,NULL,NULL,NULL,NULL
12433,NULL,NULL,NULL,NULL
12441,NULL,NULL,NULL,NULL
12455,CVEB,*East Bay Regional Committee-Defunct,Committee Member,Univ Development/Alumni Relations - UDAR
12456,NULL,NULL,NULL,NULL
12467,NULL,NULL,NULL,NULL
12472,NULL,NULL,NULL,NULL
12479,NULL,NULL,NULL,NULL
12484,NULL,NULL,NULL,NULL
12485,CVSA,*Sacramento Cty Regional Committee-Defun,Committee Member,Univ Development/Alumni Relations - UDAR
12485,CVSV,*Sacramento Valley Chancellor's Committe,Committee Member,Univ Development/Alumni Relations - UDAR
12488,NULL,NULL,NULL,NULL
12490,AA3,CAA Class Reunion Host Committee,Volunteer,Cal Alumni Association
12490,AA6,CAA Achievement Award Operation Committe,Member,Cal Alumni Association
12490,BA1,CAA Board of Directors,Director,Cal Alumni Association
12490,R1963,Class of 1963 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
12498,NULL,NULL,NULL,NULL
12500,NULL,NULL,NULL,NULL
12501,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
12506,NULL,NULL,NULL,NULL
12511,NULL,NULL,NULL,NULL
12512,NULL,NULL,NULL,NULL
12514,NULL,NULL,NULL,NULL
12518,NULL,NULL,NULL,NULL
12520,NULL,NULL,NULL,NULL
12521,NULL,NULL,NULL,NULL
12526,NULL,NULL,NULL,NULL
12529,NULL,NULL,NULL,NULL
12532,NULL,NULL,NULL,NULL
12546,NULL,NULL,NULL,NULL
12547,NULL,NULL,NULL,NULL
12557,R1968,Class of 1968 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
12561,NULL,NULL,NULL,NULL
12566,NULL,NULL,NULL,NULL
12576,MN4,CNR Alumni Association Board,Emeritus Member,Natural Resources
12578,UV2,Cal@silicon Valley Host Committee,Committee Member,Univ Development/Alumni Relations - UDAR
12582,NULL,NULL,NULL,NULL
12584,NULL,NULL,NULL,NULL
12586,NULL,NULL,NULL,NULL
12597,R1969,Class of 1969 Reunion Committee,Honorary Member,Milestone & Next Gen Philanthropy - UDAR
12597,R1969,Class of 1969 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
12597,UT1,UCBF Elected Trustees - Term 1,Advisory Trustee,UC Berkeley Foundation
12597,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
12597,UT4,UCBF Elected Trustees - Term 4,Trustee,UC Berkeley Foundation
12597,UTP,UCBF Programs Committee,Committee Member,UC Berkeley Foundation
12608,NULL,NULL,NULL,NULL
12614,NULL,NULL,NULL,NULL
12615,MN3,Forest Products Lab Advisory Board,Board Member,Natural Resources
12619,NULL,NULL,NULL,NULL
12622,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
12622,MW1,Berkeley Law Alumni Assn Director Board,Member,Law
12622,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
12622,UUH8,*Law Campaign Committee,Member,Law
12631,NULL,NULL,NULL,NULL
12632,NULL,NULL,NULL,NULL
12633,NULL,NULL,NULL,NULL
12637,NULL,NULL,NULL,NULL
12654,NULL,NULL,NULL,NULL
12655,NULL,NULL,NULL,NULL
12656,NULL,NULL,NULL,NULL
12661,AU1,*Haas Cal Business Alumni Board,Member,Business
12661,AU1,*Haas Cal Business Alumni Board,President,Business
12661,AU60,Haas Past Board Chairs & Presidents,Member,Business
12661,MU5,*Haas Development Council,Member,Business
12677,NULL,NULL,NULL,NULL
12685,NULL,NULL,NULL,NULL
12688,AU19,*Haas Lester Ctr External Advisory Board,Member,Business
12688,BW1,*Boalt Hall Board Trustee-Defunct,Board Member,Law
12688,CVBH,*Boalt Hall Campaign Committee-Defunct,Committee Member,Law
12688,UT1,UCBF Elected Trustees - Term 1,Trustee,UC Berkeley Foundation
12688,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
12688,UUH8,*Law Campaign Committee,Member,Law
12689,MW1,Berkeley Law Alumni Assn Director Board,Board Member,Law
12689,UUA7,*KTP Volunteer,Member,Univ Development/Alumni Relations - UDAR
12689,UUH8,*Law Campaign Committee,Member,Law
12692,NULL,NULL,NULL,NULL
12696,NULL,NULL,NULL,NULL
12699,MW1,Berkeley Law Alumni Assn Director Board,Ex Officio,Law
12700,UUH8,*Law Campaign Committee,Member,Law
12701,NULL,NULL,NULL,NULL
12706,NULL,NULL,NULL,NULL
12709,NULL,NULL,NULL,NULL
12716,NULL,NULL,NULL,NULL
12733,NULL,NULL,NULL,NULL
12734,NULL,NULL,NULL,NULL
12753,NULL,NULL,NULL,NULL
12757,NULL,NULL,NULL,NULL
12762,NULL,NULL,NULL,NULL
12765,NULL,NULL,NULL,NULL
12778,NULL,NULL,NULL,NULL
12779,NULL,NULL,NULL,NULL
12793,BS1,LHS Advisory Council,Member,Lawrence Hall of Science
12795,NULL,NULL,NULL,NULL
12799,NULL,NULL,NULL,NULL
12802,NULL,NULL,NULL,NULL
12803,NULL,NULL,NULL,NULL
12804,BN1,CNR Advisory Board,Board Member,Natural Resources
12812,NULL,NULL,NULL,NULL
12813,CVSA,*Sacramento Cty Regional Committee-Defun,Committee Member,Univ Development/Alumni Relations - UDAR
12813,CVSV,*Sacramento Valley Chancellor's Committe,Committee Member,Univ Development/Alumni Relations - UDAR
12813,NAM1,*Chancellor's Committee-UCB Art Musuem &,Member,Berkeley Art Museum
12815,NULL,NULL,NULL,NULL
12816,NULL,NULL,NULL,NULL
12817,NULL,NULL,NULL,NULL
