Subscriber Key,Click-Through Time,Link Clicked
899,9/10/2020 10:03,https://get.simplifimoney.com/calalumni/?utm_medium=cpc&utm_source=calalumni&utm_campaign=featuredbenefit
244879,9/10/2020 11:51,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
292966,9/10/2020 9:23,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
522339,9/10/2020 21:12,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
152290,9/10/2020 9:58,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
117501,9/10/2020 9:11,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
16725,9/10/2020 12:47,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
199032,9/10/2020 9:53,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
238452,9/10/2020 9:32,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
25264,9/10/2020 10:43,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
345312,9/10/2020 9:04,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
374625,9/10/2020 10:28,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
39453,9/10/2020 12:31,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
409426,9/10/2020 18:48,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
421758,9/10/2020 16:08,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
490111,9/10/2020 14:19,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
503156,9/10/2020 11:52,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
720352,9/10/2020 10:26,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
773036,9/10/2020 11:41,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
851882,9/10/2020 9:16,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
883391,9/11/2020 8:21,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
913307,9/13/2020 10:06,https://alumni.berkeley.edu/announcements/caa-announcements/10-cal-alumnae-you-should-know?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_sep_20
