Subscriber Key,Click-Through Time,Link Clicked
173413,6/5/2020 19:48,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
207724,6/5/2020 12:42,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
252576,6/11/2020 10:33,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
522339,6/5/2020 17:57,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
6198,6/5/2020 11:07,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
153170,6/7/2020 0:29,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
199032,6/5/2020 11:02,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
321453,6/5/2020 12:17,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
361194,6/5/2020 11:03,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
579967,6/6/2020 7:03,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
659390,6/5/2020 11:05,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
756882,8/5/2020 6:13,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
775372,6/8/2020 6:42,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
796540,6/5/2020 23:16,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
807465,6/5/2020 16:00,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
837209,6/6/2020 4:46,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
997639,6/5/2020 12:47,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
290374,6/5/2020 11:07,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
801660,6/5/2020 15:05,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
961774,6/5/2020 15:52,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
892493,6/5/2020 11:52,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
659941,6/5/2020 11:19,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
19804,6/5/2020 18:39,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
235975,7/4/2020 8:48,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
39718,6/5/2020 15:58,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
55641,6/5/2020 11:26,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
758512,6/5/2020 13:34,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
19737,6/5/2020 11:17,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
250619,6/5/2020 14:09,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
360624,6/8/2020 8:23,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
502586,6/5/2020 11:04,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
618422,6/10/2020 15:18,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
704337,6/5/2020 11:13,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
767504,6/5/2020 11:58,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
776114,6/6/2020 7:27,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
797820,6/5/2020 18:46,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
80836,6/5/2020 11:52,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
920469,6/5/2020 12:00,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
145229,6/5/2020 12:33,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
428255,6/5/2020 18:05,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
908179,6/5/2020 11:30,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
3082661,6/5/2020 13:51,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
846995,6/5/2020 17:37,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
812706,6/5/2020 11:26,https://www.universityofcalifornia.edu/press-room/uc-statement-protests-violence-following-george-floyd-s-death
19804,6/6/2020 23:10,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
19819,6/5/2020 12:56,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
33220,6/5/2020 14:51,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
39718,6/5/2020 16:03,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
719278,6/5/2020 15:37,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
982901,6/5/2020 14:55,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
13295,6/5/2020 13:56,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
15869,6/5/2020 15:01,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
186235,6/5/2020 11:09,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
20205,6/5/2020 14:43,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
21240,6/28/2020 13:21,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
240137,6/5/2020 12:21,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
278862,6/5/2020 11:04,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
389749,6/5/2020 11:23,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
411647,6/5/2020 12:54,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
650767,6/5/2020 12:03,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
78632,6/6/2020 0:03,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
920469,6/5/2020 11:57,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
993518,6/5/2020 13:29,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
3432629,6/5/2020 11:11,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
321959,6/5/2020 15:13,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
11096,6/6/2020 8:25,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
252576,6/6/2020 19:39,https://alumni.berkeley.edu/california-magazine/just-in/2020-05-28/coronavirus-has-changed-game-alumni-travelers?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jun_20
