Subscriber Key,Click-Through Time,Link Clicked
382159,3/3/2020 18:38,https://marinmoca.org/exhibitions/event/117/
235975,3/2/2020 10:13,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
29366,3/4/2020 14:31,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
36009,3/2/2020 11:09,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
495455,3/2/2020 14:28,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
588242,3/2/2020 10:24,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
633650,3/4/2020 2:23,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
152290,3/2/2020 9:42,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
62796,3/4/2020 10:21,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
433457,3/2/2020 11:30,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
760347,3/2/2020 10:16,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
126850,3/7/2020 21:09,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
133008,3/2/2020 10:30,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
146484,3/3/2020 4:22,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
173400,3/2/2020 17:44,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
19658,3/2/2020 10:29,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
216026,3/4/2020 14:19,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
233281,3/2/2020 12:05,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
247045,3/2/2020 11:54,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
257824,3/2/2020 10:30,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
269579,3/2/2020 10:52,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
290115,3/2/2020 18:54,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
291851,3/2/2020 9:46,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
297,3/2/2020 9:37,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
298220,3/2/2020 15:50,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
301987,3/2/2020 13:52,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
309703,3/2/2020 9:57,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
318841,3/8/2020 11:04,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
321239,3/2/2020 10:00,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
323962,3/3/2020 18:52,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
328711,3/2/2020 9:52,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
357546,3/2/2020 13:23,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
366034,3/2/2020 18:54,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
373643,3/2/2020 14:12,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
384246,3/2/2020 9:31,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
390045,3/2/2020 9:55,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
394851,3/4/2020 14:16,https://alumni.berkeley.edu/california-magazine/just-in/2020-02-20/whats-big-deal-experts-unpack-coronavirus-outbreak?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_mar_20
