Subscriber Key,Click-Through Time,Link Clicked
31097,8/7/2020 6:18,https://www.youtube.com/watch?v=mcZXKTor6Lw
1306,8/6/2020 11:45,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
226920,8/16/2020 8:19,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
398824,8/6/2020 9:10,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
114004,8/6/2020 9:59,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
145942,8/6/2020 9:04,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
21240,8/6/2020 21:40,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
292629,8/6/2020 10:09,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
347593,8/6/2020 15:48,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
453682,8/7/2020 7:17,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
455946,8/6/2020 13:09,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
464090,8/6/2020 10:35,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
583189,8/6/2020 12:05,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
697330,8/6/2020 9:38,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
700181,8/6/2020 9:04,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
717504,8/6/2020 9:59,https://news.berkeley.edu/2020/07/30/what-new-uc-berkeley-students-need-to-know-about-fall-2020/
