Subscriber Key,Click-Through Time,Link Clicked
710074,10/7/2019 9:57,https://www.fairmont.com/claremont-berkeley/promotions/cal-alumni/
439008,10/7/2019 19:17,https://www.fairmont.com/claremont-berkeley/promotions/cal-alumni/
422127,10/7/2019 10:37,https://www.fairmont.com/claremont-berkeley/promotions/cal-alumni/
222,10/23/2019 13:38,https://alumni.berkeley.edu/membership/benefits/uc-library?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_oct_19
803033,10/7/2019 21:12,https://alumni.berkeley.edu/membership/benefits/uc-library?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_oct_19
78632,10/8/2019 15:40,https://alumni.berkeley.edu/membership/benefits/uc-library?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_oct_19
331424,10/10/2019 18:07,http://shopcaa.com/
644598,10/7/2019 9:35,http://shopcaa.com/
252576,10/7/2019 9:36,http://shopcaa.com/
723622,10/7/2019 16:39,http://calbesac.org/
19243,10/7/2019 17:31,http://calbesac.org/
183226,10/7/2019 15:22,https://homecoming.berkeley.edu/event/cal-greek-women-chancellor%E2%80%99s-homecoming-reception
207724,10/7/2019 12:01,https://homecoming.berkeley.edu/event/cal-greek-women-chancellor%E2%80%99s-homecoming-reception
324114,10/7/2019 11:07,https://alumni.berkeley.edu/travel/cal-discoveries/by-tag/italy%20?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_oct_19
117137,10/7/2019 10:02,https://alumni.berkeley.edu/travel/cal-discoveries/by-tag/italy%20?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_oct_19
756145,10/7/2019 9:41,https://alumni.berkeley.edu/community?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_oct_19
417923,10/7/2019 11:41,https://alumni.berkeley.edu/community?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_oct_19
14255,10/7/2019 16:28,https://www.eventbrite.com/e/top-dog-with-top-dogs-tickets-72735482787?fbclid=IwAR0GsVyD51tzl0YdoTjGEZvjD_yQxQERzHx4CM7HcHRGTHwjcK3f3pSSs68
