Subscriber Key,Click-Through Time,Link Clicked
19804,1/6/2020 22:44,https://give.berkeley.edu/egiving/index.cfm?Fund=FB0800000&sc=118671
110471,1/6/2020 12:03,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
294442,1/7/2020 6:54,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
491195,1/6/2020 11:54,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
8823,1/6/2020 15:38,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
129837,1/6/2020 16:44,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
114004,1/6/2020 9:45,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
11999,1/6/2020 11:24,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
145942,1/6/2020 9:53,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
159139,1/6/2020 10:04,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
186783,1/6/2020 10:40,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
214931,1/6/2020 12:03,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
225898,1/6/2020 13:59,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
241699,1/6/2020 10:16,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
290115,1/6/2020 19:07,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
3059,1/6/2020 10:31,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
309794,1/6/2020 10:28,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
343768,1/6/2020 11:11,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
348710,1/6/2020 21:07,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
371253,1/6/2020 9:39,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
39393,1/6/2020 9:46,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
409929,1/7/2020 11:04,https://calbears.com/news/2019/12/30/football-bears-overwhelm-illinois-to-win-redbox-bowl.aspx
