Subscriber Key,Click-Through Time,Link Clicked
116980,7/9/2020 14:32,https://www.fairmont.com/claremont-berkeley/activities/stay-well/
14237,7/9/2020 20:47,https://www.universityofcalifornia.edu/news/uc-announces-next-president
194596,7/9/2020 11:48,https://www.universityofcalifornia.edu/news/uc-announces-next-president
21654,7/9/2020 11:16,https://www.universityofcalifornia.edu/news/uc-announces-next-president
335959,7/9/2020 21:12,https://www.universityofcalifornia.edu/news/uc-announces-next-president
59438,7/11/2020 14:41,https://www.universityofcalifornia.edu/news/uc-announces-next-president
116980,7/9/2020 14:31,https://www.universityofcalifornia.edu/news/uc-announces-next-president
142522,7/9/2020 9:34,https://www.universityofcalifornia.edu/news/uc-announces-next-president
169242,7/9/2020 16:07,https://www.universityofcalifornia.edu/news/uc-announces-next-president
194694,7/9/2020 10:19,https://www.universityofcalifornia.edu/news/uc-announces-next-president
211523,7/9/2020 9:22,https://www.universityofcalifornia.edu/news/uc-announces-next-president
240226,7/9/2020 10:20,https://www.universityofcalifornia.edu/news/uc-announces-next-president
250944,7/9/2020 18:32,https://www.universityofcalifornia.edu/news/uc-announces-next-president
301409,7/10/2020 13:44,https://www.universityofcalifornia.edu/news/uc-announces-next-president
368414,7/9/2020 9:10,https://www.universityofcalifornia.edu/news/uc-announces-next-president
39453,7/9/2020 12:56,https://www.universityofcalifornia.edu/news/uc-announces-next-president
406682,7/9/2020 11:40,https://www.universityofcalifornia.edu/news/uc-announces-next-president
427290,7/9/2020 9:07,https://www.universityofcalifornia.edu/news/uc-announces-next-president
478789,7/9/2020 10:18,https://www.universityofcalifornia.edu/news/uc-announces-next-president
6216,7/9/2020 10:12,https://www.universityofcalifornia.edu/news/uc-announces-next-president
720352,7/9/2020 10:36,https://www.universityofcalifornia.edu/news/uc-announces-next-president
80836,7/9/2020 11:47,https://www.universityofcalifornia.edu/news/uc-announces-next-president
919840,7/9/2020 10:36,https://www.universityofcalifornia.edu/news/uc-announces-next-president
436352,7/11/2020 8:24,https://www.universityofcalifornia.edu/news/uc-announces-next-president
758164,7/9/2020 10:04,https://www.universityofcalifornia.edu/news/uc-announces-next-president
19468,7/9/2020 9:32,https://www.universityofcalifornia.edu/news/uc-announces-next-president
423445,7/9/2020 9:28,https://www.universityofcalifornia.edu/news/uc-announces-next-president
733421,7/9/2020 9:36,https://www.universityofcalifornia.edu/news/uc-announces-next-president
13324,7/9/2020 10:20,https://www.universityofcalifornia.edu/news/uc-announces-next-president
272968,7/9/2020 20:22,https://www.universityofcalifornia.edu/news/uc-announces-next-president
4769,7/9/2020 9:47,https://www.universityofcalifornia.edu/news/uc-announces-next-president
12380,7/9/2020 21:15,https://www.universityofcalifornia.edu/news/uc-announces-next-president
15490,7/11/2020 12:50,https://www.universityofcalifornia.edu/news/uc-announces-next-president
18810,7/9/2020 9:35,https://www.universityofcalifornia.edu/news/uc-announces-next-president
199032,7/9/2020 9:21,https://www.universityofcalifornia.edu/news/uc-announces-next-president
237892,7/9/2020 10:10,https://www.universityofcalifornia.edu/news/uc-announces-next-president
246136,7/10/2020 8:42,https://www.universityofcalifornia.edu/news/uc-announces-next-president
287703,7/9/2020 9:15,https://www.universityofcalifornia.edu/news/uc-announces-next-president
310493,7/9/2020 14:08,https://www.universityofcalifornia.edu/news/uc-announces-next-president
372874,7/9/2020 9:01,https://www.universityofcalifornia.edu/news/uc-announces-next-president
405692,7/9/2020 9:04,https://www.universityofcalifornia.edu/news/uc-announces-next-president
417010,7/13/2020 10:16,https://www.universityofcalifornia.edu/news/uc-announces-next-president
463674,7/11/2020 20:37,https://www.universityofcalifornia.edu/news/uc-announces-next-president
592446,7/9/2020 10:21,https://www.universityofcalifornia.edu/news/uc-announces-next-president
689089,7/9/2020 9:28,https://www.universityofcalifornia.edu/news/uc-announces-next-president
775,7/9/2020 11:00,https://www.universityofcalifornia.edu/news/uc-announces-next-president
82008,7/9/2020 11:38,https://www.universityofcalifornia.edu/news/uc-announces-next-president
15188,7/9/2020 11:34,https://www.universityofcalifornia.edu/news/uc-announces-next-president
643788,7/9/2020 12:12,https://www.universityofcalifornia.edu/news/uc-announces-next-president
885233,7/9/2020 9:52,https://www.universityofcalifornia.edu/news/uc-announces-next-president
3082661,7/9/2020 15:19,https://www.universityofcalifornia.edu/news/uc-announces-next-president
20065,7/9/2020 21:21,https://www.universityofcalifornia.edu/news/uc-announces-next-president
807171,8/16/2020 15:24,https://www.universityofcalifornia.edu/news/uc-announces-next-president
14237,7/9/2020 20:47,https://alumni.berkeley.edu/california-magazine/summer-2020/freada-kapor-klein-victims-advocate-long-before-me-too?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jul_20
14255,7/9/2020 12:50,https://alumni.berkeley.edu/california-magazine/summer-2020/freada-kapor-klein-victims-advocate-long-before-me-too?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jul_20
21654,7/9/2020 11:13,https://alumni.berkeley.edu/california-magazine/summer-2020/freada-kapor-klein-victims-advocate-long-before-me-too?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jul_20
272968,7/9/2020 20:27,https://alumni.berkeley.edu/california-magazine/summer-2020/freada-kapor-klein-victims-advocate-long-before-me-too?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jul_20
59438,7/11/2020 14:27,https://alumni.berkeley.edu/california-magazine/summer-2020/freada-kapor-klein-victims-advocate-long-before-me-too?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jul_20
291722,7/9/2020 16:17,https://alumni.berkeley.edu/california-magazine/summer-2020/freada-kapor-klein-victims-advocate-long-before-me-too?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jul_20
142522,7/9/2020 9:33,https://alumni.berkeley.edu/california-magazine/summer-2020/freada-kapor-klein-victims-advocate-long-before-me-too?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jul_20
169242,7/9/2020 16:08,https://alumni.berkeley.edu/california-magazine/summer-2020/freada-kapor-klein-victims-advocate-long-before-me-too?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jul_20
181624,7/9/2020 10:42,https://alumni.berkeley.edu/california-magazine/summer-2020/freada-kapor-klein-victims-advocate-long-before-me-too?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jul_20
231477,7/9/2020 11:06,https://alumni.berkeley.edu/california-magazine/summer-2020/freada-kapor-klein-victims-advocate-long-before-me-too?utm_source=calcon&utm_medium=email&utm_campaign=cal_connection_jul_20
