Subscriber Key,Time Opened
622632,11/4/2019 9:57
50306,11/4/2019 13:58
954795,11/4/2019 12:21
1011243,11/4/2019 9:58
1015,11/4/2019 18:02
102819,11/4/2019 13:17
105702,11/4/2019 9:34
106716,11/4/2019 10:11
10726,11/4/2019 9:38
10774,11/4/2019 9:33
10863,11/4/2019 14:24
10974,11/4/2019 9:52
11016,11/4/2019 10:33
110711,11/4/2019 9:40
11206,11/4/2019 11:17
114,11/6/2019 9:51
11408,11/4/2019 15:38
11457,11/4/2019 11:06
116100,11/5/2019 8:55
117172,11/4/2019 9:54
11754,11/4/2019 9:34
11914,11/5/2019 13:05
120135,11/4/2019 10:23
12215,11/4/2019 9:37
123859,11/6/2019 10:26
124190,11/4/2019 19:10
124987,11/4/2019 15:14
126006,11/4/2019 12:26
126519,11/4/2019 9:36
127908,11/4/2019 19:46
129150,11/4/2019 14:55
130139,11/4/2019 17:21
131768,11/4/2019 9:51
13249,11/4/2019 10:16
13366,11/4/2019 10:11
13378,11/4/2019 11:29
13684,11/4/2019 9:56
137482,11/4/2019 9:36
13770,11/4/2019 18:24
13883,11/4/2019 10:20
139492,11/4/2019 16:09
13993,11/4/2019 21:32
14380,11/4/2019 9:31
14464,11/14/2019 19:36
14608,11/4/2019 10:48
148312,11/5/2019 15:15
14903,11/5/2019 18:34
150083,11/4/2019 13:32
15058,11/4/2019 14:08
15131,11/4/2019 10:03
151907,11/4/2019 13:35
154945,11/4/2019 9:31
15834,11/4/2019 10:18
15916,1/26/2020 5:51
16069,11/4/2019 10:05
16115,11/4/2019 10:04
161760,11/6/2019 9:39
16301,11/4/2019 10:26
16359,11/4/2019 9:54
166506,11/4/2019 10:49
168635,11/4/2019 17:17
16929,11/4/2019 9:40
17147,11/4/2019 11:06
17635,11/4/2019 15:25
17699,11/5/2019 6:28
17719,11/4/2019 11:27
178762,11/4/2019 13:14
180011,11/4/2019 10:26
180796,11/4/2019 13:37
18171,11/4/2019 9:45
18214,11/4/2019 10:49
18422,11/4/2019 15:01
184996,11/4/2019 13:21
18893,11/4/2019 9:35
189635,12/2/2019 12:46
19146,11/4/2019 16:46
19403,11/4/2019 9:38
19441,11/4/2019 10:52
19475,11/4/2019 10:23
19641,11/4/2019 9:57
20108,11/4/2019 10:34
20182,11/4/2019 9:31
20413,11/4/2019 9:42
20496,11/4/2019 11:13
20637,11/4/2019 9:53
209307,11/4/2019 11:14
210537,12/2/2019 20:38
21208,11/4/2019 11:28
21292,11/4/2019 10:10
21435,11/4/2019 11:45
215159,11/4/2019 9:31
21614,11/4/2019 11:33
21651,11/4/2019 13:23
219281,11/4/2019 12:21
22081,11/4/2019 12:31
22131,11/4/2019 10:07
22242,11/4/2019 14:53
22329,11/4/2019 9:42
22390,11/4/2019 12:33
225630,11/4/2019 9:51
225958,11/4/2019 9:53
226248,11/4/2019 21:39
227645,11/5/2019 6:11
230954,11/4/2019 9:59
231709,11/4/2019 10:35
233542,11/4/2019 9:38
234080,11/4/2019 11:49
234598,11/4/2019 21:09
23546,11/4/2019 9:53
235917,11/4/2019 10:30
236919,11/4/2019 9:31
237265,11/4/2019 10:52
237708,11/4/2019 9:51
23897,11/4/2019 10:33
239797,11/4/2019 11:58
240045,11/4/2019 10:12
240350,11/4/2019 15:01
24202,11/4/2019 9:42
242549,11/4/2019 14:46
243731,11/4/2019 12:17
243810,11/5/2019 18:35
244799,11/4/2019 18:40
245087,11/4/2019 9:32
246792,11/4/2019 13:10
24775,11/4/2019 10:13
24826,11/16/2019 7:21
249477,11/4/2019 9:39
25184,11/4/2019 9:31
252824,11/4/2019 12:39
2532,11/4/2019 10:10
254564,11/4/2019 9:45
254812,11/4/2019 9:46
25496,11/4/2019 23:09
25855,11/4/2019 10:06
259070,11/4/2019 15:47
261247,11/4/2019 14:01
26158,11/5/2019 13:24
262264,11/4/2019 17:45
26315,11/4/2019 10:15
263483,11/4/2019 10:01
263936,11/4/2019 10:59
264942,11/4/2019 9:39
265,11/4/2019 12:01
267176,11/4/2019 9:33
267396,11/4/2019 12:19
268661,11/5/2019 7:26
270054,11/4/2019 9:37
27017,11/4/2019 9:32
27102,11/4/2019 10:39
271409,11/4/2019 20:40
272150,11/4/2019 9:41
2723,11/4/2019 11:24
272605,11/4/2019 9:54
2740,11/4/2019 9:31
27433,11/4/2019 9:47
2745,11/4/2019 15:52
275165,11/4/2019 9:36
275947,11/4/2019 17:32
276447,11/4/2019 12:26
27650,11/4/2019 9:50
277051,11/4/2019 16:39
279326,11/4/2019 9:50
28005,11/4/2019 9:35
284117,11/4/2019 10:52
28622,11/4/2019 11:35
288702,11/4/2019 9:33
2893,11/4/2019 9:44
290329,11/4/2019 9:35
290945,11/6/2019 15:48
291217,11/4/2019 18:23
291275,11/4/2019 16:26
29149,11/4/2019 10:19
291533,11/4/2019 10:08
292498,11/5/2019 17:29
292963,11/4/2019 9:32
293617,11/4/2019 18:41
294418,11/4/2019 10:35
294657,11/4/2019 13:46
29526,11/4/2019 14:52
296611,11/4/2019 9:31
296933,11/5/2019 11:22
29851,11/4/2019 11:46
300174,11/4/2019 16:57
303362,11/4/2019 9:45
304274,11/4/2019 9:40
30476,11/4/2019 9:34
305029,11/4/2019 9:41
3058764,11/4/2019 11:01
30763,11/4/2019 9:42
3084206,11/4/2019 9:34
309328,11/4/2019 10:07
310219,11/4/2019 9:47
310412,11/4/2019 10:30
3110547,11/4/2019 10:41
312106,11/4/2019 10:30
31230,11/4/2019 11:04
3133,11/4/2019 9:59
3142556,11/4/2019 13:01
316429,11/4/2019 11:37
317550,11/4/2019 16:10
3183911,11/4/2019 10:21
31885,11/4/2019 10:11
319452,11/4/2019 9:55
320566,11/4/2019 9:52
321189,11/4/2019 9:31
321456,11/4/2019 11:51
322905,11/4/2019 10:57
323766,11/4/2019 20:10
324326,11/4/2019 14:29
324986,12/9/2019 18:54
326080,11/4/2019 23:10
326695,11/7/2019 17:56
327361,11/4/2019 21:57
327526,11/4/2019 9:31
327687,11/9/2019 7:49
3284,11/4/2019 10:31
329244,11/4/2019 9:56
330769,11/16/2019 20:27
331349,11/4/2019 10:31
332211,11/4/2019 10:09
33481,11/4/2019 10:12
335537,11/4/2019 9:49
336725,11/4/2019 12:52
337245,11/4/2019 9:53
33767,11/11/2019 9:53
33899,11/4/2019 9:44
340836,11/4/2019 13:51
341372,11/4/2019 9:31
34284,11/5/2019 8:39
34387,11/6/2019 20:04
343994,11/4/2019 12:54
345137,11/4/2019 10:48
34890,11/7/2019 15:57
3528,11/4/2019 15:14
35393,11/4/2019 23:12
35422,11/4/2019 11:08
35534,11/4/2019 9:31
35637,11/4/2019 10:34
357509,11/4/2019 9:34
358284,11/4/2019 10:25
36609,11/4/2019 16:23
36744,11/4/2019 9:41
367852,12/5/2019 13:28
36980,11/4/2019 9:54
370410,11/5/2019 9:53
371568,11/4/2019 9:35
375130,11/4/2019 11:18
37815,11/4/2019 10:18
381145,11/4/2019 12:12
381868,11/4/2019 11:00
38312,11/4/2019 9:44
383414,11/4/2019 15:49
384300,11/4/2019 9:32
385041,11/4/2019 9:48
38521,11/4/2019 17:20
38610,11/4/2019 9:59
38818,11/4/2019 13:17
389432,11/4/2019 11:38
390141,11/4/2019 12:29
390464,11/4/2019 15:36
39077,11/4/2019 10:29
39239,11/5/2019 0:30
39287,11/4/2019 15:45
39360,11/4/2019 10:12
393846,11/4/2019 9:54
39463,11/4/2019 11:15
39650,11/4/2019 10:33
39706,11/4/2019 10:22
400173,11/4/2019 9:34
401278,11/4/2019 10:15
401994,11/4/2019 9:31
4039,11/4/2019 10:04
404644,11/4/2019 10:34
404926,11/4/2019 12:42
407203,11/4/2019 19:19
40816,11/7/2019 1:07
409861,11/5/2019 22:19
409981,11/4/2019 17:19
411502,11/5/2019 14:32
411905,11/4/2019 10:29
412013,11/4/2019 9:58
414383,11/5/2019 4:52
4166,11/5/2019 10:26
417678,11/4/2019 15:05
420269,11/4/2019 10:05
420867,11/4/2019 10:12
421450,11/4/2019 9:58
422080,11/4/2019 14:58
422893,11/4/2019 15:33
425868,11/4/2019 19:24
427997,11/4/2019 12:35
431786,11/4/2019 10:28
432336,11/4/2019 9:38
433236,11/4/2019 9:36
433255,11/5/2019 13:23
433584,11/4/2019 10:24
434371,11/4/2019 11:48
436897,11/4/2019 9:37
437961,11/4/2019 12:12
438416,11/4/2019 9:34
442269,11/4/2019 10:19
444687,11/4/2019 9:44
447543,11/4/2019 18:15
450120,11/4/2019 10:33
455701,11/4/2019 10:28
455929,11/4/2019 10:00
457041,11/4/2019 9:48
457539,11/4/2019 9:31
459321,11/4/2019 10:08
461914,11/4/2019 18:16
463533,11/4/2019 9:43
465160,11/4/2019 9:33
465606,11/4/2019 9:31
465887,11/4/2019 9:48
469339,11/4/2019 9:53
470476,11/4/2019 12:38
471143,11/4/2019 10:38
471694,11/4/2019 11:34
474249,11/4/2019 12:11
476421,11/4/2019 23:28
476542,11/4/2019 16:52
478473,11/4/2019 10:41
47995,11/4/2019 9:52
481450,11/4/2019 10:29
488689,11/4/2019 16:24
490654,11/4/2019 9:55
492249,11/4/2019 9:31
493980,11/4/2019 16:05
494439,11/4/2019 11:22
499254,11/4/2019 15:55
502413,11/4/2019 11:21
50386,11/4/2019 9:31
506223,11/4/2019 21:57
508033,11/4/2019 9:50
509003,11/4/2019 9:51
513852,11/4/2019 9:46
515148,11/4/2019 11:40
516254,11/4/2019 16:54
519296,11/4/2019 9:58
520708,11/4/2019 10:37
522146,11/4/2019 11:55
524366,11/4/2019 14:22
5325,11/4/2019 13:28
548952,11/4/2019 9:45
551964,11/4/2019 15:10
55274,11/4/2019 11:32
554872,11/4/2019 9:33
5559,11/4/2019 9:47
567,11/4/2019 12:17
597167,11/4/2019 14:54
6003,11/4/2019 12:26
605432,11/4/2019 12:13
608848,11/4/2019 9:56
