Subscriber Key,Time Opened
110471,2/3/2020 18:29
115256,2/4/2020 13:39
124503,2/3/2020 10:20
126133,2/3/2020 10:53
12831,2/3/2020 9:34
13853,2/3/2020 9:35
14255,2/3/2020 20:06
144297,2/3/2020 9:57
160091,2/4/2020 0:23
19356,2/4/2020 10:06
195344,2/3/2020 9:55
19819,2/3/2020 9:46
20876,2/3/2020 12:08
21302,2/3/2020 11:03
21726,2/3/2020 10:53
23464,2/3/2020 23:15
246322,2/3/2020 9:54
248329,2/3/2020 10:21
252576,2/3/2020 10:38
254994,2/3/2020 9:30
260,2/3/2020 20:04
27372,2/3/2020 14:37
289650,2/3/2020 13:29
293821,2/3/2020 10:50
298655,2/3/2020 9:55
309243,2/3/2020 16:03
311352,2/3/2020 11:50
316768,2/3/2020 9:48
317439,2/3/2020 9:34
318577,2/3/2020 11:55
319819,2/3/2020 19:19
324563,2/5/2020 11:05
327070,2/3/2020 9:35
328804,2/3/2020 9:40
329998,2/3/2020 9:38
33220,2/3/2020 16:11
332954,2/3/2020 10:35
33442,2/3/2020 13:36
34889,2/3/2020 11:32
35212,2/3/2020 9:41
35612,2/3/2020 10:08
36196,2/3/2020 10:00
376077,2/5/2020 19:32
37990,2/3/2020 16:45
382340,2/3/2020 10:10
389804,2/3/2020 13:54
390185,2/3/2020 11:06
395937,2/3/2020 9:39
39718,2/3/2020 17:34
410058,2/4/2020 6:48
412182,2/3/2020 10:04
420893,2/3/2020 9:31
432087,2/3/2020 15:43
438884,2/3/2020 12:35
448941,2/3/2020 22:35
452071,2/3/2020 11:14
455004,2/3/2020 9:58
466834,2/20/2020 12:58
4769,2/3/2020 9:31
478373,2/4/2020 21:26
489566,2/3/2020 11:13
491963,2/3/2020 11:00
50193,2/12/2020 15:22
51592,2/3/2020 13:55
519521,2/3/2020 10:18
55641,2/3/2020 11:32
581269,2/7/2020 8:23
582724,2/3/2020 12:46
588242,2/3/2020 10:10
589745,2/3/2020 17:22
59438,2/3/2020 10:28
601759,2/3/2020 16:05
614097,2/3/2020 9:34
614198,2/3/2020 10:21
6193,2/3/2020 9:30
6198,2/3/2020 9:58
625176,2/3/2020 9:51
628758,2/3/2020 10:01
636202,2/3/2020 9:36
638096,2/4/2020 6:16
645594,2/3/2020 9:38
6640,2/3/2020 10:14
673476,2/3/2020 19:11
694950,2/3/2020 10:44
708553,2/3/2020 23:09
74730,2/3/2020 10:50
772712,2/3/2020 10:02
77386,2/3/2020 20:57
78820,2/3/2020 18:50
827387,2/3/2020 9:30
831967,2/3/2020 9:32
832673,2/3/2020 9:38
833816,2/3/2020 11:39
86363,2/3/2020 12:57
8823,2/3/2020 11:38
899,2/3/2020 10:22
9375,2/3/2020 9:59
98585,2/3/2020 9:36
1379,2/3/2020 10:39
152290,2/3/2020 11:56
3099409,2/3/2020 9:30
3105563,2/3/2020 9:31
3155200,2/3/2020 10:13
3156046,2/3/2020 9:30
3159875,2/3/2020 10:08
3216594,2/3/2020 9:30
178652,2/3/2020 16:37
398976,2/3/2020 16:03
432185,2/3/2020 21:24
471682,2/3/2020 9:33
491665,2/3/2020 10:07
495505,2/3/2020 9:30
709799,2/3/2020 9:37
887193,2/3/2020 9:31
941234,2/3/2020 14:56
271756,2/4/2020 5:54
314763,2/3/2020 18:20
447528,2/3/2020 9:37
520605,2/4/2020 11:28
591788,2/3/2020 15:57
596999,2/3/2020 10:19
665086,2/3/2020 10:06
685136,2/3/2020 9:46
694153,2/3/2020 10:06
697580,2/3/2020 9:47
712446,2/3/2020 10:02
739032,2/3/2020 9:30
777449,2/3/2020 10:26
809722,2/3/2020 9:47
850757,2/3/2020 9:36
902511,2/3/2020 9:35
930659,2/3/2020 9:43
936871,2/3/2020 9:56
959826,2/3/2020 11:24
21317,2/3/2020 9:30
227732,2/3/2020 11:24
28440,2/3/2020 11:03
29169,2/3/2020 11:17
324351,2/15/2020 21:15
347575,2/3/2020 9:31
352738,2/3/2020 12:13
