Subscriber Key,Time Opened
104152,6/5/2020 11:29
110471,6/5/2020 15:45
115256,6/6/2020 11:54
11880,6/5/2020 11:58
1207,6/5/2020 11:12
12291,6/5/2020 11:01
142257,6/5/2020 18:25
143193,6/5/2020 12:10
14587,6/5/2020 11:00
151273,6/5/2020 11:02
173413,6/5/2020 19:47
18507,6/5/2020 23:42
19804,6/5/2020 11:26
202073,6/5/2020 11:17
20569,6/5/2020 11:14
21302,6/5/2020 11:39
217657,6/5/2020 11:04
21853,6/5/2020 19:11
235975,7/4/2020 8:47
245343,6/5/2020 11:04
256170,6/5/2020 16:31
267642,6/5/2020 11:21
27372,6/5/2020 12:38
28491,6/5/2020 14:56
293821,6/5/2020 11:28
3010677,6/5/2020 18:14
30381,7/12/2020 9:40
314864,6/6/2020 5:52
317070,6/5/2020 11:11
318577,6/5/2020 11:31
324563,6/5/2020 20:52
327095,6/5/2020 11:00
329445,6/5/2020 11:40
33220,6/5/2020 14:50
33386,6/5/2020 11:52
33442,6/5/2020 12:30
34515,6/5/2020 20:13
34889,6/5/2020 16:55
35212,6/5/2020 11:50
35612,6/5/2020 11:46
37348,6/5/2020 15:10
37990,6/6/2020 16:32
380795,6/5/2020 13:10
382340,6/5/2020 11:00
389804,6/5/2020 11:25
3923,6/5/2020 22:20
395937,6/5/2020 11:25
39718,6/5/2020 12:47
402222,6/5/2020 12:05
410058,6/5/2020 16:20
416739,6/5/2020 14:56
422194,6/5/2020 14:24
438884,6/5/2020 16:08
444345,6/5/2020 11:06
452963,6/5/2020 11:22
4578,6/5/2020 11:10
473392,6/5/2020 12:17
47673,6/5/2020 11:38
477028,6/5/2020 12:25
483577,6/6/2020 13:10
491195,6/5/2020 11:03
494232,6/5/2020 11:02
496,6/5/2020 12:41
514199,6/5/2020 11:31
517,6/6/2020 7:55
519521,6/5/2020 13:50
55641,6/5/2020 11:26
582260,6/5/2020 11:45
582886,6/5/2020 11:25
588242,6/5/2020 17:24
589745,6/5/2020 13:43
592567,6/5/2020 11:17
613864,6/5/2020 11:08
614131,6/5/2020 11:05
616567,6/5/2020 11:31
617889,6/5/2020 11:00
619805,6/5/2020 11:06
625176,6/5/2020 11:00
636202,6/5/2020 12:01
645594,6/5/2020 11:01
6640,6/5/2020 13:14
673476,6/5/2020 17:27
678272,6/6/2020 17:21
692407,6/7/2020 23:02
