Subscriber Key,Time Opened
958685,11/3/2019 15:18
114861,10/7/2019 10:57
124503,10/7/2019 10:19
1306,10/7/2019 9:48
13324,10/7/2019 10:23
14255,10/7/2019 16:25
144297,10/7/2019 9:49
15086,10/7/2019 10:44
160091,10/8/2019 2:27
194596,10/11/2019 22:01
19819,10/7/2019 10:12
20987,10/7/2019 9:51
21853,10/10/2019 8:42
22135,10/7/2019 9:58
23085,10/7/2019 13:55
2394,10/7/2019 17:29
246322,10/7/2019 12:50
252576,10/7/2019 9:31
25765,10/7/2019 10:56
267642,10/7/2019 10:50
272152,10/7/2019 13:41
289650,10/7/2019 9:45
293821,10/7/2019 10:50
309243,10/8/2019 9:39
311352,10/7/2019 9:45
316768,10/7/2019 9:45
317439,10/7/2019 9:30
318577,10/7/2019 20:47
324946,10/7/2019 9:31
32692,10/7/2019 9:38
329445,10/7/2019 20:50
33220,10/7/2019 19:28
33442,10/7/2019 15:31
34515,10/7/2019 10:20
35157,10/7/2019 9:31
36271,10/7/2019 13:50
374582,10/7/2019 12:45
37683,10/7/2019 9:50
37990,10/7/2019 16:56
380795,10/7/2019 9:32
382340,10/7/2019 9:34
386862,10/7/2019 16:29
390172,10/7/2019 11:39
3923,10/9/2019 22:17
394734,10/7/2019 14:30
39681,10/7/2019 9:30
409896,10/7/2019 9:32
410042,10/8/2019 14:24
416739,10/7/2019 10:35
426727,10/7/2019 9:54
432087,10/7/2019 17:27
443044,10/7/2019 10:50
449736,10/7/2019 20:46
452963,10/7/2019 10:09
457379,10/15/2019 19:33
473392,10/7/2019 10:16
47673,10/7/2019 15:44
478373,10/7/2019 18:56
489566,10/7/2019 10:45
491963,10/25/2019 12:46
495455,10/7/2019 15:08
509432,10/7/2019 13:49
51592,10/18/2019 10:35
522339,10/7/2019 10:26
579090,11/1/2019 19:55
582260,10/7/2019 10:14
589745,10/7/2019 12:22
59438,10/7/2019 13:47
600508,10/7/2019 10:29
610172,10/7/2019 10:18
614131,10/7/2019 9:41
616567,10/7/2019 9:51
6198,10/7/2019 9:49
625176,10/7/2019 9:30
633650,10/7/2019 13:50
637991,10/7/2019 9:30
645594,10/7/2019 10:05
664653,10/7/2019 9:46
67392,10/7/2019 14:47
683963,10/7/2019 9:31
704982,10/7/2019 11:10
713275,10/7/2019 11:13
720250,10/7/2019 9:47
743127,10/7/2019 9:32
74730,10/7/2019 10:07
763832,10/7/2019 10:32
77386,10/7/2019 23:15
823593,10/7/2019 10:08
827387,10/7/2019 9:30
831967,10/7/2019 9:52
832673,10/7/2019 9:43
833816,10/7/2019 12:42
8823,10/7/2019 10:19
88767,10/7/2019 12:13
899,10/7/2019 13:27
901603,10/7/2019 9:31
937021,10/7/2019 9:34
9375,10/8/2019 10:28
96929,10/7/2019 10:48
98585,10/7/2019 9:51
986505,10/7/2019 9:44
152290,10/7/2019 13:30
330794,10/7/2019 11:43
912182,10/7/2019 11:19
3030846,10/7/2019 10:33
3155200,10/8/2019 6:42
3156286,10/7/2019 9:31
3208162,10/7/2019 19:41
3216089,10/7/2019 9:56
131679,10/7/2019 10:49
178652,10/7/2019 17:27
341167,10/9/2019 2:06
36013,10/7/2019 14:11
398976,10/9/2019 1:37
471682,10/7/2019 9:55
491942,10/8/2019 5:47
51,10/7/2019 9:36
749336,10/8/2019 2:56
892328,10/7/2019 10:36
964622,10/7/2019 9:31
973330,10/7/2019 10:07
271756,10/7/2019 14:18
379706,10/7/2019 9:34
420158,10/7/2019 9:58
447528,10/7/2019 9:46
591788,10/7/2019 12:04
606588,10/7/2019 9:38
650434,10/7/2019 18:52
669627,10/7/2019 13:48
694153,10/7/2019 11:43
701939,10/7/2019 11:16
725841,10/7/2019 23:24
775530,10/7/2019 10:23
809722,10/7/2019 10:01
850757,10/7/2019 9:34
893490,10/7/2019 9:32
924468,10/7/2019 9:31
931936,10/8/2019 5:11
959826,10/7/2019 10:12
21317,10/7/2019 9:30
227732,10/7/2019 20:32
29169,10/7/2019 9:55
320372,10/7/2019 9:57
330419,10/7/2019 11:41
347575,10/7/2019 9:35
383627,10/7/2019 11:15
422235,10/7/2019 15:41
488914,10/7/2019 9:36
1003102,10/9/2019 16:36
1003637,10/7/2019 11:04
101344,10/7/2019 10:26
1013938,10/7/2019 9:35
101490,10/7/2019 9:42
102791,10/12/2019 15:28
104938,10/7/2019 11:09
10860,10/7/2019 9:31
109871,10/7/2019 10:01
11412,10/7/2019 9:39
116668,10/7/2019 11:33
117501,10/7/2019 12:24
118814,10/7/2019 9:40
118898,10/7/2019 13:44
119214,10/7/2019 11:21
11981,10/7/2019 15:30
121132,10/7/2019 10:21
123356,10/7/2019 12:02
12380,10/7/2019 14:23
125144,10/7/2019 10:41
125426,10/7/2019 10:17
126255,10/7/2019 9:31
126781,10/7/2019 11:28
127445,10/7/2019 9:49
127539,10/7/2019 16:47
12815,10/7/2019 12:32
129050,10/7/2019 18:09
131804,10/7/2019 9:30
13242,10/7/2019 9:31
133029,10/7/2019 16:36
133445,10/7/2019 9:31
13456,10/7/2019 10:05
134696,10/7/2019 13:31
137883,10/7/2019 10:25
138501,10/7/2019 18:00
139701,10/7/2019 19:20
142522,10/7/2019 9:33
143017,10/7/2019 16:46
14588,10/7/2019 15:03
146484,10/7/2019 9:38
146654,10/8/2019 8:08
149826,10/7/2019 13:03
150274,10/7/2019 15:03
15247,10/7/2019 9:40
153129,10/7/2019 15:43
15682,10/7/2019 9:56
15912,10/7/2019 9:33
160073,10/14/2019 20:25
162159,10/7/2019 16:45
164341,10/7/2019 10:04
16547,10/7/2019 20:30
16601,10/7/2019 9:40
16725,10/7/2019 11:04
167685,10/11/2019 21:57
168747,10/7/2019 16:46
169242,10/7/2019 12:56
17033,10/7/2019 11:59
172301,10/7/2019 12:25
173288,10/7/2019 10:01
17410,10/7/2019 9:40
17729,10/7/2019 18:12
179219,10/7/2019 14:26
180487,10/7/2019 11:14
18136,10/7/2019 10:30
181606,10/15/2019 13:53
184212,10/7/2019 20:52
184462,10/7/2019 19:53
184581,10/7/2019 9:57
186465,10/7/2019 16:56
187709,10/7/2019 11:13
189571,10/12/2019 0:18
190718,10/7/2019 12:35
191736,10/7/2019 10:32
194167,10/7/2019 21:32
19493,10/7/2019 10:00
195492,10/7/2019 10:12
196215,10/7/2019 14:36
19672,10/7/2019 9:49
198569,10/7/2019 9:33
199032,10/7/2019 9:41
20109,10/7/2019 9:44
20205,10/7/2019 15:56
202254,10/7/2019 9:31
204094,10/7/2019 11:02
204486,10/7/2019 9:35
205101,10/7/2019 10:41
205712,10/7/2019 9:34
20763,10/7/2019 16:25
20860,10/7/2019 17:31
209233,10/7/2019 13:42
210311,10/7/2019 9:31
21165,10/7/2019 11:18
211948,10/7/2019 9:51
213111,10/7/2019 10:05
2134,10/7/2019 9:59
214526,10/7/2019 10:34
21528,10/7/2019 12:00
215546,10/7/2019 9:57
217085,10/7/2019 13:52
217497,10/7/2019 9:40
217981,10/7/2019 15:22
218259,10/13/2019 19:32
219642,10/7/2019 9:48
221308,10/29/2019 12:27
221671,10/8/2019 16:05
222459,10/7/2019 9:45
223087,10/7/2019 16:05
224000,10/7/2019 13:23
22447,10/17/2019 11:44
225898,10/7/2019 18:59
226271,10/8/2019 23:02
226459,10/7/2019 20:53
227590,10/7/2019 11:19
23099,10/7/2019 10:14
231597,10/7/2019 11:08
232250,10/7/2019 13:43
232688,10/7/2019 10:00
233665,10/7/2019 12:13
234046,10/7/2019 10:54
235095,10/7/2019 14:12
235782,10/7/2019 9:53
237116,10/7/2019 10:05
237234,10/11/2019 1:09
23749,10/7/2019 9:57
237892,10/7/2019 19:02
238000,10/7/2019 9:31
238058,10/7/2019 12:31
238299,10/7/2019 18:54
238547,10/7/2019 10:15
239217,10/7/2019 9:59
240130,10/7/2019 9:53
240137,10/7/2019 11:53
240454,10/12/2019 21:24
240468,10/7/2019 13:30
241699,10/7/2019 9:42
243629,10/7/2019 9:32
244094,10/7/2019 11:23
24512,12/28/2019 15:08
245196,10/7/2019 16:03
245527,10/8/2019 8:59
246852,10/7/2019 17:29
247045,10/7/2019 11:34
249755,10/7/2019 16:24
250619,10/7/2019 11:20
251189,10/7/2019 13:45
253133,10/7/2019 12:24
254235,10/7/2019 12:26
254501,10/7/2019 10:01
254853,10/7/2019 9:32
258161,10/7/2019 14:01
260233,10/7/2019 13:43
263692,10/7/2019 9:48
264019,10/7/2019 10:12
264068,10/7/2019 9:57
265263,10/7/2019 18:06
2653,10/7/2019 13:08
265463,10/7/2019 13:26
265481,10/7/2019 12:21
265780,10/7/2019 12:04
266292,10/7/2019 22:01
266303,10/7/2019 11:02
266968,10/7/2019 9:38
267162,11/20/2019 20:45
2681,10/7/2019 13:58
269528,10/7/2019 10:12
269826,12/30/2019 10:51
270358,10/7/2019 9:32
271493,10/7/2019 17:29
272589,10/7/2019 15:33
273101,10/8/2019 18:08
273995,10/7/2019 10:22
274687,10/7/2019 15:03
276155,10/7/2019 10:05
276768,10/7/2019 21:45
277212,10/7/2019 10:48
277673,10/7/2019 14:07
278017,10/7/2019 9:56
27949,10/8/2019 9:19
279944,10/7/2019 9:53
281605,10/7/2019 20:51
28385,10/7/2019 9:35
284769,10/8/2019 8:20
287269,10/7/2019 22:33
287391,10/8/2019 11:33
