Subscriber Key,Time Opened
104152,8/6/2020 1:08 PM
10827,8/9/2020 10:01 AM
1207,8/6/2020 9:28 AM
121629,8/6/2020 9:01 AM
123169,8/6/2020 9:25 AM
1306,8/6/2020 11:45 AM
142257,8/6/2020 6:12 PM
144297,8/6/2020 10:47 AM
151273,8/6/2020 11:05 AM
179755,8/6/2020 9:50 AM
194596,8/6/2020 9:53 AM
19819,8/6/2020 9:02 AM
20350,8/6/2020 1:20 PM
20876,8/21/2020 3:24 PM
21302,8/6/2020 10:03 AM
21726,8/6/2020 10:25 AM
21897,8/6/2020 9:05 AM
22135,8/13/2020 12:07 PM
226920,8/16/2020 8:19 AM
240536,8/6/2020 10:07 PM
244879,8/14/2020 11:48 AM
248329,8/6/2020 9:39 AM
252576,8/6/2020 9:05 AM
256170,8/6/2020 9:58 AM
25874,8/7/2020 10:56 AM
267642,8/6/2020 9:10 AM
27419,8/6/2020 11:17 AM
28491,8/6/2020 9:02 AM
294442,8/6/2020 9:25 AM
310448,8/6/2020 9:05 AM
314864,8/6/2020 9:33 AM
316768,8/6/2020 9:27 AM
317439,8/6/2020 9:09 AM
318577,8/7/2020 9:06 AM
325840,8/6/2020 9:01 AM
32692,8/6/2020 6:01 PM
328410,8/6/2020 9:31 PM
328804,8/6/2020 11:17 AM
33220,8/6/2020 2:00 PM
33439,8/6/2020 9:01 AM
34380,8/6/2020 6:09 PM
34889,8/6/2020 10:31 AM
35494,8/6/2020 9:09 AM
37348,8/6/2020 9:24 AM
37683,8/6/2020 12:01 PM
380795,8/6/2020 11:00 AM
382738,8/6/2020 10:07 AM
386862,8/6/2020 1:42 PM
390172,8/6/2020 10:42 AM
3923,8/6/2020 10:30 PM
39681,8/6/2020 9:27 AM
399574,8/6/2020 11:12 AM
410058,8/6/2020 10:30 PM
415620,8/6/2020 3:44 PM
416739,8/6/2020 3:34 PM
438884,8/6/2020 1:35 PM
4431,8/6/2020 9:23 AM
450106,8/6/2020 9:35 AM
457379,8/8/2020 12:38 AM
472545,8/6/2020 9:38 AM
47673,8/6/2020 11:04 AM
478373,8/9/2020 12:40 AM
482735,8/6/2020 9:19 AM
491870,8/6/2020 9:05 AM
493440,8/13/2020 10:43 AM
50193,8/12/2020 7:16 PM
517,8/6/2020 5:14 PM
522339,8/6/2020 7:01 PM
582260,8/6/2020 9:49 AM
584644,8/6/2020 10:12 AM
588242,8/6/2020 12:49 PM
591948,8/6/2020 10:14 AM
59438,8/6/2020 2:25 PM
610172,8/6/2020 6:57 PM
6193,8/6/2020 9:00 AM
622573,8/6/2020 11:06 AM
628758,8/6/2020 9:12 AM
636403,8/6/2020 10:40 AM
643685,8/6/2020 9:25 AM
664653,8/6/2020 9:07 AM
67299,8/8/2020 8:55 PM
67392,8/6/2020 9:39 AM
69070,8/6/2020 1:25 PM
694950,8/6/2020 10:31 AM
706003,8/6/2020 9:03 AM
713275,8/6/2020 9:11 AM
721477,8/6/2020 9:56 AM
734200,8/6/2020 11:50 PM
758512,8/6/2020 3:18 PM
769720,8/6/2020 9:33 AM
77386,8/7/2020 5:02 PM
827387,8/6/2020 9:00 AM
833816,8/6/2020 10:57 AM
86363,8/6/2020 9:27 AM
8823,8/6/2020 9:43 AM
937021,8/6/2020 9:53 AM
98585,8/6/2020 9:49 AM
841375,8/6/2020 10:35 AM
3111671,8/6/2020 9:00 AM
3098915,8/6/2020 2:23 PM
3106654,8/7/2020 7:49 AM
3117325,8/6/2020 12:42 PM
3156046,8/6/2020 9:00 AM
3159875,8/6/2020 9:54 AM
3166010,8/6/2020 9:48 AM
3205897,8/6/2020 9:17 AM
3208162,8/6/2020 9:17 AM
3216089,8/6/2020 9:48 AM
1013312,8/22/2020 9:54 AM
17071,8/6/2020 9:06 AM
286131,8/7/2020 2:58 PM
36013,8/6/2020 9:02 AM
401048,8/6/2020 10:02 AM
443674,8/6/2020 4:28 PM
484948,8/7/2020 6:05 AM
491942,8/6/2020 9:12 AM
589324,8/6/2020 9:01 AM
630872,8/6/2020 9:31 AM
709799,8/6/2020 9:07 AM
782518,8/6/2020 12:21 PM
887193,8/6/2020 9:00 AM
941234,8/8/2020 6:34 AM
973330,8/6/2020 9:06 AM
316904,8/6/2020 9:55 AM
398824,8/6/2020 9:10 AM
507801,8/6/2020 9:39 AM
591788,8/6/2020 9:01 AM
596999,8/6/2020 9:30 AM
641944,8/6/2020 9:00 AM
669627,8/6/2020 10:40 AM
693530,8/6/2020 7:53 PM
701939,8/6/2020 9:16 AM
718309,8/6/2020 10:07 AM
734177,8/6/2020 9:01 AM
775530,8/7/2020 9:57 AM
789868,8/6/2020 4:57 PM
809722,8/6/2020 9:01 AM
829502,8/7/2020 6:08 PM
850757,8/6/2020 9:37 AM
873320,8/11/2020 5:13 PM
902511,8/6/2020 9:04 AM
927301,8/6/2020 9:02 AM
931936,8/12/2020 3:27 PM
959826,8/6/2020 9:21 AM
21317,8/6/2020 9:00 AM
28440,8/6/2020 11:00 AM
305620,8/11/2020 8:46 PM
324351,8/6/2020 9:39 AM
352738,8/6/2020 9:05 AM
