Subscriber Key,Time Opened
110471,1/6/2020 12:02
114861,1/6/2020 13:36
118489,1/6/2020 10:42
1207,1/6/2020 10:04
124503,1/6/2020 9:36
13324,1/6/2020 10:11
142257,1/6/2020 11:26
14312,1/6/2020 10:00
14587,1/6/2020 9:30
15086,1/6/2020 9:53
155926,1/6/2020 10:14
1721,1/6/2020 23:14
19356,1/8/2020 13:47
19804,1/6/2020 9:59
203413,1/6/2020 9:31
20493,1/6/2020 9:51
21302,1/6/2020 13:05
21726,1/6/2020 10:13
21853,1/6/2020 11:22
221540,1/6/2020 10:42
231498,1/6/2020 10:51
2394,1/6/2020 10:05
24070,1/6/2020 10:53
245343,3/20/2020 12:09
248329,1/6/2020 10:07
251596,1/6/2020 10:56
252576,1/6/2020 9:32
267642,1/6/2020 9:50
272152,1/6/2020 9:30
27419,1/6/2020 9:55
275875,1/7/2020 15:52
292966,1/6/2020 9:31
294442,1/7/2020 6:54
298655,1/6/2020 9:32
30217,1/6/2020 11:45
310305,1/6/2020 12:15
3109243,1/6/2020 9:52
314864,1/6/2020 10:09
316768,1/6/2020 9:45
317439,1/6/2020 9:49
318577,1/6/2020 19:53
32359,1/6/2020 9:39
325840,1/6/2020 12:05
327095,1/6/2020 10:28
329445,1/6/2020 21:09
33220,1/6/2020 11:46
332954,1/6/2020 20:48
33439,1/6/2020 13:51
335959,1/7/2020 7:30
34889,1/6/2020 11:00
35494,1/6/2020 11:04
35725,1/6/2020 16:36
367506,1/6/2020 15:50
370542,1/6/2020 9:50
37348,1/6/2020 12:05
37683,1/6/2020 9:32
380361,1/6/2020 10:49
381018,1/6/2020 9:44
382738,1/6/2020 10:07
38995,1/6/2020 17:24
390185,1/6/2020 9:36
39284,1/6/2020 9:54
395691,1/6/2020 9:41
39681,1/6/2020 9:30
397437,1/6/2020 14:04
402338,1/6/2020 9:30
406595,1/6/2020 11:10
410058,1/7/2020 6:58
412182,1/6/2020 9:48
422194,1/7/2020 18:53
437812,1/6/2020 17:21
443044,1/6/2020 11:44
452963,1/6/2020 17:55
457379,1/6/2020 15:59
465855,1/8/2020 9:12
475744,1/7/2020 1:47
476769,1/6/2020 10:52
478373,1/6/2020 22:21
482735,1/6/2020 10:07
491195,1/6/2020 9:44
50193,1/10/2020 12:53
516128,1/6/2020 10:53
518080,1/6/2020 14:30
